,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date,stockid
6254,US.PDFS,"PDF Solutions, Inc.",1,STOCK,0,,1969-12-31,202591
6255,US.PDLB,PDL Community Bancorp,1,STOCK,0,,1969-12-31,74904229856531
6256,US.PDLI,"PDL BioPharma, Inc.",1,STOCK,0,,1969-12-31,206428
6257,US.PDVW,"Pacific DataVision, Inc.",1,STOCK,0,,1969-12-31,210729
6258,US.PEBK,北加利福尼亞國民銀行,1,STOCK,0,,1969-12-31,202697
6259,US.PEBO,"Peoples Bancorp, Inc. (Ohio)",1,STOCK,0,,1969-12-31,206204
6260,US.PEGA,"Pegasystems, Inc.",1,STOCK,0,,1969-12-31,206020
6261,US.PEGI,"Pattern Energy Group, Inc.",1,STOCK,0,,1969-12-31,207187
6262,US.PEIX,"Pacific Ethanol, Inc.",1,STOCK,0,,1969-12-31,201019
6263,US.PENN,佩恩國民博彩,1,STOCK,0,,1969-12-31,201452
6264,US.PERF,Perfumania Holdings,1,STOCK,0,,1969-12-31,206227
6265,US.PERI,Perion Network Ltd.,1,STOCK,0,,1969-12-31,207330
6266,US.PERY,佩里埃利斯國際,1,STOCK,0,,1969-12-31,205124
6267,US.PESI,佩爾馬福克斯環境服務,1,STOCK,0,,1969-12-31,201144
6268,US.PETQ,PetIQ,1,STOCK,0,,2017-07-20,74552042537517
6269,US.PETS,"PetMed Express, Inc.",1,STOCK,0,,1969-12-31,201815
6270,US.PETX,"Aratana Therapeutics, Inc.",1,STOCK,0,,1969-12-31,207590
6271,US.PETZ,"TDH Holdings, Inc.",1,STOCK,0,,1969-12-31,74856985216249
6272,US.PFBC,保富銀行,1,STOCK,0,,1969-12-31,202479
6273,US.PFBI,"Premier Financial Bancorp, Inc.",1,STOCK,0,,1969-12-31,201622
6274,US.PFBX,Peoples Financial Corp. (Mississippi),1,STOCK,0,,1969-12-31,205241
6275,US.PFIE,"Profire Energy, Inc.",1,STOCK,0,,1969-12-31,208042
6276,US.PFIN,"P&F Industries, Inc.",1,STOCK,0,,1969-12-31,202743
6277,US.PFIS,Peoples Financial Services Corp.,1,STOCK,0,,1969-12-31,207700
6278,US.PFLT,PennantPark Floating Rate Capital Ltd.,1,STOCK,0,,1969-12-31,208064
6279,US.PFMT,Performant Financial Corp.,1,STOCK,0,,1969-12-31,207625
6280,US.PFPT,"Proofpoint, Inc.",1,STOCK,0,,1969-12-31,207115
6281,US.PFSW,"PFSweb, Inc.",1,STOCK,0,,1969-12-31,205192
6282,US.PGC,Peapack-Gladstone Financial Corp.,1,STOCK,0,,1969-12-31,201666
6283,US.PGLC,Pershing Gold Corp.,1,STOCK,0,,1969-12-31,211164
6284,US.PGNX,普羅基尼克斯製藥,1,STOCK,0,,1969-12-31,206531
6285,US.PGTI,"PGT Innovations, Inc.",1,STOCK,0,,1969-12-31,201038
6286,US.PHII,"PHI, Inc.",1,STOCK,0,,1969-12-31,205703
6287,US.PHIIK,"PHI, Inc.",1,STOCK,0,,1969-12-31,202325
6288,US.PHMD,PhotoMedex,1,STOCK,0,,1969-12-31,206156
6289,US.PI,IMPINJ,1,STOCK,0,,2016-07-20,211975
6290,US.PICO,PICO控股,1,STOCK,0,,1969-12-31,204491
6291,US.PIH,"1347 Property Insurance Holdings, Inc.",1,STOCK,0,,1969-12-31,209076
6292,US.PIHPP,"1347 Property Insurance Holdings, Inc.",1,STOCK,0,,1969-12-31,75638669265082
6293,US.PINC,"Premier, Inc. (North Carolina)",1,STOCK,0,,1969-12-31,206776
6294,US.PIOI,Active Power Inc (已退市),1,STOCK,0,,2016-11-29,73589969862059
6295,US.PIRS,"Pieris Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,71343701964974
6296,US.PIXY,"ShiftPixy, Inc.",1,STOCK,0,,2016-12-15,73658689338841
6297,US.PKBK,帕克合眾銀行,1,STOCK,0,,1969-12-31,205567
6298,US.PKOH,Park-Ohio Holdings Corp.,1,STOCK,0,,1969-12-31,205477
6299,US.PLAB,福尼克斯,1,STOCK,0,,1969-12-31,205977
6300,US.PLAY,Dave & Buster,1,STOCK,0,,1969-12-31,210453
6301,US.PLBC,Plumas Bancorp,1,STOCK,0,,1969-12-31,203071
6302,US.PLCE,"The Children's Place, Inc.",1,STOCK,0,,1969-12-31,201383
6303,US.PLLL,Piedmont Lithium Ltd.,1,STOCK,0,,1969-12-31,75836237760822
6304,US.PLPC,Preformed Line Products Co.,1,STOCK,0,,1969-12-31,206135
6305,US.PLSE,"PULSE BIOSCIENCES, INC.",1,STOCK,0,,2016-05-17,211859
6306,US.PLUG,普拉格能源,1,STOCK,0,,1999-10-28,203365
6307,US.PLUS,正羽科技,1,STOCK,0,,1969-12-31,205938
6308,US.PLXP,DIPEXIUM PHARMACEU,1,STOCK,0,,1969-12-31,74195560250035
6309,US.PLXS,普雷克薩斯,1,STOCK,0,,1969-12-31,202757
6310,US.PLYA,Playa Hotels & Resorts NV,1,STOCK,0,,1969-12-31,74032351494215
6311,US.PLYAW,Playa Hotels & Resorts NV Warrants,1,STOCK,0,,1969-12-31,74032351494216
6312,US.PMBC,太平洋商業合眾銀行,1,STOCK,0,,1969-12-31,205456
6313,US.PMD,Psychemedics Corp.,1,STOCK,0,,1969-12-31,205835
6314,US.PME,平潭海洋公司,1,STOCK,0,,1969-12-31,207856
6315,US.PMTS,CPI CARD GROUP INC.,1,STOCK,0,,2015-10-08,211389
6316,US.PNBK,愛國者國家合眾銀行,1,STOCK,0,,1969-12-31,201982
6317,US.PNFP,"Pinnacle Financial Partners, Inc.",1,STOCK,0,,1969-12-31,205790
6318,US.PNNT,PennantPark Investment Corp.,1,STOCK,0,,1969-12-31,203920
6319,US.PNRG,PrimeEnergy Corp.,1,STOCK,0,,1969-12-31,206567
6320,US.PNTR,Pointer Telocation Ltd.,1,STOCK,0,,1969-12-31,201446
6321,US.PODD,Insulet Corp.,1,STOCK,0,,1969-12-31,206393
6322,US.POLA,Polar Power,1,STOCK,0,,2016-12-06,212376
6323,US.POLY,PolyPid Ltd.,1,STOCK,0,,2018-03-22,75608604493981
6324,US.POOL,Pool Corp.,1,STOCK,0,,1969-12-31,205134
6325,US.POPE,Pope Resources LP,1,STOCK,0,,1969-12-31,202439
6326,US.POWI,帕沃英蒂格盛,1,STOCK,0,,1969-12-31,205312
6327,US.POWL,"Powell Industries, Inc.",1,STOCK,0,,1969-12-31,205684
6328,US.PPBI,太平洋第一合眾銀行,1,STOCK,0,,1969-12-31,205837
6329,US.PPC,Pilgrim's Pride Corp.,1,STOCK,0,,1969-12-31,201325
6330,US.PPHM,"Avid Bioservices, Inc.",1,STOCK,0,,1969-12-31,206522
6331,US.PPHMP,"Peregrine Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,209905
6332,US.PPIH,"Perma-Pipe International Holdings, Inc.",1,STOCK,0,,1969-12-31,74066711232600
6333,US.PPSI,"Pioneer Power Solutions, Inc.",1,STOCK,0,,1969-12-31,209906
6334,US.PRAA,"PRA Group, Inc.",1,STOCK,0,,1969-12-31,203229
6335,US.PRAH,PRA Health Sciences,1,STOCK,0,,1969-12-31,210531
6336,US.PRAN,Prana生物工藝,1,STOCK,0,,1969-12-31,208559
6337,US.PRCP,"Perceptron, Inc.",1,STOCK,0,,1969-12-31,205935
6338,US.PRFT,"Perficient, Inc.",1,STOCK,0,,1969-12-31,205920
6339,US.PRGNF,帕拉岡船務,1,STOCK,0,,1969-12-31,72829760650156
6340,US.PRGO,百利高,1,STOCK,0,,1969-12-31,205691
6341,US.PRGS,Progress Software Corp.,1,STOCK,0,,1969-12-31,206356
6342,US.PRGX,"PRGX Global, Inc.",1,STOCK,0,,1969-12-31,202403
6343,US.PRIM,Primoris Services Corp.,1,STOCK,0,,1969-12-31,206410
6344,US.PRKR,"ParkerVision, Inc.",1,STOCK,0,,1969-12-31,206346
6345,US.PRMW,Primo Water Corp.,1,STOCK,0,,1969-12-31,205400
6346,US.PROV,"Provident Financial Holdings, Inc.",1,STOCK,0,,1969-12-31,201915
6347,US.PRPH,"ProPhase Labs, Inc.",1,STOCK,0,,1969-12-31,209089
6348,US.PRPL,"Purple Innovation, Inc.",1,STOCK,0,,1969-12-31,75445395736648
6349,US.PRPLW,Global Partner Acquisition Corp.,1,STOCK,0,,1969-12-31,75445395736649
6350,US.PRPO,"Precipio, Inc.",1,STOCK,0,,1969-12-31,74500502929943
6351,US.PRQR,ProQR Therapeutics B.V.,1,STOCK,0,,1969-12-31,210379
6352,US.PRSC,Providence Service Corp.,1,STOCK,0,,1969-12-31,206287
6353,US.PRSS,"CafePress, Inc.",1,STOCK,0,,1969-12-31,206022
6354,US.PRTA,Prothena Corp. Plc,1,STOCK,0,,1969-12-31,207324
6355,US.PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,1,STOCK,0,,1969-12-31,76184130112066
6356,US.PRTHU,PRIORITY TECHNOLOGY HOLDINGS INC,1,STOCK,0,,1969-12-31,76184130112065
6357,US.PRTHW,PRIORITY TECHNOLOGY HOLDINGS INC,1,STOCK,0,,1969-12-31,76184130112064
6358,US.PRTK,"Paratek Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,210518
6359,US.PRTO,Proteon Therapeutics,1,STOCK,0,,2015-04-01,210484
6360,US.PRTS,"U.S. Auto Parts Network, Inc.",1,STOCK,0,,1969-12-31,201174
6361,US.PRVB,"Provention Bio, Inc",1,STOCK,0,,1969-12-31,76171245210154
6362,US.PRZM,"Prism Technologies Group, Inc.",1,STOCK,0,,1969-12-31,211352
6363,US.PS,"Pluralsight, Inc.",1,STOCK,0,,2018-05-16,75840532728120
6364,US.PSDO,"Presidio, Inc.",1,STOCK,0,,2017-03-09,73976516918895
6365,US.PSDV,pSivida Corp.,1,STOCK,0,,1969-12-31,206416
6366,US.PSEC,普羅斯佩克特資本,1,STOCK,0,,1969-12-31,204413
6367,US.PSIX,"Power Solutions International, Inc.",1,STOCK,0,,1969-12-31,207240
6368,US.PSMT,普爾斯瑪特,1,STOCK,0,,1969-12-31,205768
6369,US.PSTB,Park Sterling Corporation,1,STOCK,0,,1969-12-31,207796
6370,US.PSTI,"Pluristem Therapeutics, Inc.",1,STOCK,0,,1969-12-31,202057
6371,US.PTC,Par Technology ,1,STOCK,0,,1969-12-31,205753
6372,US.PTCT,"PTC Therapeutics, Inc.",1,STOCK,0,,1969-12-31,207402
6373,US.PTEN,"Patterson-UTI Energy, Inc.",1,STOCK,0,,1969-12-31,201096
6374,US.PTGX,Protagonist Therapeutics,1,STOCK,0,,2016-08-10,212032
6375,US.PTIE,疼痛治療,1,STOCK,0,,1969-12-31,201138
6376,US.PTLA,"Portola Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,207164
6377,US.PTNR,Partner Communications Co. Ltd.,1,STOCK,0,,1969-12-31,207059
6378,US.PTSI,"P.A.M. Transportation Services, Inc.",1,STOCK,0,,1969-12-31,206274
6379,US.PTX,"Pernix Therapeutics Holdings, Inc.",1,STOCK,0,,1969-12-31,208127
6380,US.PTXP,"PennTex Midstream Partners, LP  Representing Limited Partnershi",1,STOCK,0,,1969-12-31,74998719133797
6381,US.PUB,PEOPLE'S UTAH BANCORP,1,STOCK,0,,2015-06-10,71266392553585
6382,US.PULM,"Pulmatrix, Inc.",1,STOCK,0,,2014-06-24,211081
6383,US.PVAC,Penn Virginia Corp.,1,STOCK,0,,1969-12-31,73714523913709
6384,US.PVBC,"Provident Bancorp, Inc. (Massachusetts)",1,STOCK,0,,1969-12-31,211196
6385,US.PVTB,私人銀行,1,STOCK,0,,1969-12-31,202764
6386,US.PWOD,"Penns Woods Bancorp, Inc.",1,STOCK,0,,1969-12-31,206107
6387,US.PXLW,美國像素,1,STOCK,0,,1969-12-31,206108
6388,US.PXS,洛可斯馬特,1,STOCK,0,,1969-12-31,211450
6389,US.PYDS,"Payment Data Systems, Inc.",1,STOCK,0,,1969-12-31,211278
6390,US.PYPL,PayPal,1,STOCK,0,,2015-07-05,211212
6391,US.PZRX,"PHASERX, INC.",1,STOCK,0,,2016-05-17,211829
6392,US.PZZA,"Papa John's International, Inc.",1,STOCK,0,,1969-12-31,202853
6393,US.QADA,"QAD, Inc.",1,STOCK,0,,1969-12-31,207922
6394,US.QADB,"QAD, Inc.",1,STOCK,0,,1969-12-31,208803
6395,US.QBAK,擴斯達,1,STOCK,0,,1969-12-31,204397
6396,US.QCOM,高通,1,STOCK,0,,1991-12-12,203134
6397,US.QCRH,"QCR Holdings, Inc.",1,STOCK,0,,1969-12-31,206125
6398,US.QDEL,Quidel Corp.,1,STOCK,0,,1969-12-31,206198
6399,US.QGEN,快而精醫葯,1,STOCK,0,,1969-12-31,203800
6400,US.QIWI,Qiwi Plc,1,STOCK,0,,1969-12-31,201056
6401,US.QKLS,慶客隆,1,STOCK,0,,2009-10-20,203717
6402,US.QLTI,QLT Inc (已退市),1,STOCK,0,,1969-12-31,206477
6403,US.QLYS,科力斯,1,STOCK,0,,1969-12-31,201276
6404,US.QNST,"QuinStreet, Inc.",1,STOCK,0,,1969-12-31,206420
6405,US.QPAC,Quinpario Acquisiton corp.,1,STOCK,0,,1969-12-31,207929
6406,US.QPACU,Quinpario Acquisiton corp. - Unit,1,STOCK,0,,2015-01-15,207892
6407,US.QPACW,Quinpario Acquisiton corp. - Warrant,1,STOCK,0,,1969-12-31,209913
6408,US.QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,1,STOCK,0,,1969-12-31,207727
6409,US.QRHC,Quest Resource Holding Corp.,1,STOCK,0,,1969-12-31,210037
6410,US.QRTEA,"Qurate Retail, Inc.",1,STOCK,0,,1969-12-31,75595719592088
6411,US.QRTEB,"Qurate Retail, Inc.",1,STOCK,0,,1969-12-31,75595719592089
6412,US.QRVO,"Qorvo, Inc.",1,STOCK,0,,1969-12-31,210664
6413,US.QSII,"Quality Systems, Inc.",1,STOCK,0,,1969-12-31,203215
6414,US.QSRG,TFI TAB Gıda Yatırımları A.Ş.,1,STOCK,0,,2018-02-06,75406741030955
6415,US.QTNA,Quantenna Communications,1,STOCK,0,,2016-10-27,212281
6416,US.QTNT,Quotient Ltd.,1,STOCK,0,,1969-12-31,210083
6417,US.QTRH,"Quarterhill, Inc.",1,STOCK,0,,1969-12-31,74393128747471
6418,US.QTRX,Quanterix,1,STOCK,0,,2017-12-06,75149042992618
6419,US.QUIK,快輯半導體,1,STOCK,0,,1969-12-31,201060
6420,US.QUMU,Qumu Corp.,1,STOCK,0,,1969-12-31,208319
6421,US.QURE,uniQure NV,1,STOCK,0,,1969-12-31,208152
6422,US.QVCA,Liberty Interactive Corp.,1,STOCK,0,,1969-12-31,210447
6423,US.QVCB,Liberty Interactive Corp.,1,STOCK,0,,1969-12-31,210448
6424,US.RADA,Rada Electronic Industries Ltd.,1,STOCK,0,,1969-12-31,205927
6425,US.RAIL,"FreightCar America, Inc.",1,STOCK,0,,1969-12-31,201861
6426,US.RAND,Rand Capital Corp.,1,STOCK,0,,1969-12-31,201623
6427,US.RARE,"Ultragenyx Pharmaceutical, Inc.",1,STOCK,0,,1969-12-31,207102
6428,US.RARX,Ra Pharmaceuticals,1,STOCK,0,,2016-10-25,212277
6429,US.RAVE,"Rave Restaurant Group, Inc.",1,STOCK,0,,1969-12-31,210677
6430,US.RAVN,"Raven Industries, Inc.",1,STOCK,0,,1969-12-31,205940
6431,US.RBB,RBB Bancorp,1,STOCK,0,,2017-07-23,74560632472128
6432,US.RBBN,"Ribbon Communications, Inc.",1,STOCK,0,,1969-12-31,75153337959925
6433,US.RBCAA,"Republic Bancorp, Inc. (Kentucky)",1,STOCK,0,,1969-12-31,206175
6434,US.RBCN,盧比肯科技,1,STOCK,0,,1969-12-31,201283
6435,US.RBNC,"Reliant Bancorp, Inc.",1,STOCK,0,,1969-12-31,75299366848404
6436,US.RBPAA,賓夕法尼亞皇家銀行,1,STOCK,0,,1969-12-31,205914
6437,US.RCII,"Rent-A-Center, Inc.",1,STOCK,0,,1969-12-31,201445
6438,US.RCKT,"Rocket Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,75312251750302
6439,US.RCKY,"Rocky Brands, Inc.",1,STOCK,0,,1969-12-31,202488
6440,US.RCM,"R1 RCM, Inc.",1,STOCK,0,,1969-12-31,74045236396107
6441,US.RCMT,"RCM Technologies, Inc.",1,STOCK,0,,1969-12-31,202614
6442,US.RCON,研控科技,1,STOCK,0,,2009-07-29,206035
6443,US.RDCM,RADCOM Ltd.,1,STOCK,0,,1969-12-31,201090
6444,US.RDFN,Redfin,1,STOCK,0,,2017-07-27,74577812341319
6445,US.RDHL,RedHill Biopharma Ltd.,1,STOCK,0,,1969-12-31,208343
6446,US.RDI,"Reading International, Inc.",1,STOCK,0,,1969-12-31,203169
6447,US.RDIB,"Reading International, Inc.",1,STOCK,0,,1969-12-31,209336
6448,US.RDNT,"RadNet, Inc.",1,STOCK,0,,1969-12-31,202038
6449,US.RDUS,Radius Health,1,STOCK,0,,1969-12-31,210153
6450,US.RDVT,"Red Violet, Inc.",1,STOCK,0,,1969-12-31,75660144101578
6451,US.RDVTV,"Red Violet, Inc.",1,STOCK,0,,1969-12-31,75612899461286
6452,US.RDWR,Radware Ltd.,1,STOCK,0,,1969-12-31,203325
6453,US.RECN,"Resources Connection, Inc.",1,STOCK,0,,1969-12-31,206040
6454,US.REDU,瑞思學科英語,1,STOCK,0,,2017-10-19,74934294627624
6455,US.REFR,"Research Frontiers, Inc.",1,STOCK,0,,1969-12-31,206488
6456,US.REGI,"Renewable Energy Group, Inc.",1,STOCK,0,,1969-12-31,207598
6457,US.REGN,再生元製藥公司,1,STOCK,0,,1969-12-31,206475
6458,US.REIS,"Reis, Inc.",1,STOCK,0,,1969-12-31,202117
6459,US.RELL,理查森電子,1,STOCK,0,,1969-12-31,203156
6460,US.RELV,"Reliv' International, Inc.",1,STOCK,0,,1969-12-31,205575
6461,US.RELY,REAL INDUSTRY INC,1,STOCK,0,,1969-12-31,210938
6462,US.REPH,"Recro Pharma, Inc.",1,STOCK,0,,2016-08-16,208884
6463,US.REPL,"Replimune Group, Inc.",1,STOCK,0,,2018-07-19,76115410635265
6464,US.RESN,"Resonant, Inc.",1,STOCK,0,,2016-09-08,210061
6465,US.RETA,REATA PHARMACEUTICALS INC,1,STOCK,0,,2016-05-25,211856
6466,US.RETO,瑞圖生態股份公司,1,STOCK,0,,1969-12-31,75153337959924
6467,US.REXX,Rex Energy Corp.,1,STOCK,0,,1969-12-31,201224
6468,US.RFIL,RF Industries Ltd.,1,STOCK,0,,1969-12-31,202202
6469,US.RGCO,"RGC Resources, Inc.",1,STOCK,0,,1969-12-31,206064
6470,US.RGEN,Repligen Corp.,1,STOCK,0,,1969-12-31,206363
6471,US.RGLD,皇家黃金,1,STOCK,0,,1969-12-31,202883
6472,US.RGLS,"Regulus Therapeutics, Inc.",1,STOCK,0,,1969-12-31,207768
6473,US.RGNX,REGENXBIO INC.,1,STOCK,0,,2015-09-16,71700184250754
6474,US.RGSE,"Real Goods Solar, Inc.",1,STOCK,0,,1969-12-31,208267
6475,US.RIBT,RiceBran Technologies,1,STOCK,0,,1969-12-31,209332
6476,US.RIBTW,RiceBran Technologies,1,STOCK,0,,1969-12-31,209923
6477,US.RICK,"RCI Hospitality Holdings, Inc.",1,STOCK,0,,1969-12-31,201337
6478,US.RIGL,"Rigel Pharmaceuticals, Inc.",1,STOCK,0,,1969-12-31,206474
6479,US.RILY,"B. Riley Financial, Inc.",1,STOCK,0,,2016-05-05,211206
6480,US.RILYG,"B. Riley Financial, Inc.",1,STOCK,0,,1969-12-31,75217762469743
6481,US.RILYH,"B. Riley Financial, Inc.",1,STOCK,0,,1969-12-31,75883482401112
6482,US.RILYL,"B. Riley Financial, Inc.",1,STOCK,0,,1969-12-31,212382
6483,US.RILYZ,"B. Riley Financial, Inc.",1,STOCK,0,,1969-12-31,74375948878101
6484,US.RIOT,"Riot Blockchain, Inc.",1,STOCK,0,,1969-12-31,74977244300645
6485,US.RITT,RIT科技,1,STOCK,0,,1969-12-31,204457
6486,US.RITTW,RIT科技,1,STOCK,0,,1969-12-31,209924
6487,US.RKDA,"ARCADIA BIOSCIENCES, INC.",1,STOCK,0,,2015-05-14,210990
6488,US.RLJE,"RLJ Entertainment, Inc.",1,STOCK,0,,1969-12-31,208794
6489,US.RLM,Realm Therapeutics plc,1,STOCK,0,,1969-12-31,76033806256598
6490,US.RLOG,"Rand Logistics, Inc.",1,STOCK,0,,1969-12-31,205783
6491,US.RMBL,"RumbleON, Inc.",1,STOCK,0,,2017-10-15,74964359398718
6492,US.RMBS,"Rambus, Inc.",1,STOCK,0,,1969-12-31,202989
6493,US.RMCF,洛磯山巧克力工廠,1,STOCK,0,,1969-12-31,201558
6494,US.RMGN,RMG Networks Holding Corp.,1,STOCK,0,,1969-12-31,208840
6495,US.RMNI,"Rimini Street, Inc.",1,STOCK,0,,1969-12-31,74942884562224
6496,US.RMNIU,"Rimini Street, Inc.",1,STOCK,0,,1969-12-31,74942884562223
6497,US.RMNIW,"Rimini Street, Inc.",1,STOCK,0,,1969-12-31,74942884562226
6498,US.RMR,"RMR Group, Inc.",1,STOCK,0,,1969-12-31,211561
6499,US.RMTI,"Rockwell Medical, Inc.",1,STOCK,0,,1969-12-31,205531
6500,US.RNDB,Randolph Bancorp Inc,1,STOCK,0,,2016-06-30,72937134832631
6501,US.RNET,"RigNet, Inc.",1,STOCK,0,,1969-12-31,203029
6502,US.RNST,Renasant Corp.,1,STOCK,0,,1969-12-31,205729
6503,US.RNVA,"Rennova Health, Inc.",1,STOCK,0,,1969-12-31,211464
6504,US.RNVAW,RNVAW,1,STOCK,0,,1969-12-31,74521977766433
6505,US.RNVAZ,Rennova Health Inc,1,STOCK,0,,2016-07-13,72988674440206
6506,US.RNWK,"RealNetworks, Inc.",1,STOCK,0,,1969-12-31,203874
6507,US.ROAD,"Construction Partners, Inc.",1,STOCK,0,,2018-05-03,75780403185939
6508,US.ROBO,Robo全球機器人與自動化指數ETF,1,STOCK,0,,1969-12-31,208422
6509,US.ROCK,"Gibraltar Industries, Inc.",1,STOCK,0,,1969-12-31,202099
6510,US.ROIA,第一電臺,1,STOCK,0,,1969-12-31,208925
6511,US.ROIAK,第一電臺,1,STOCK,0,,1969-12-31,201491
6512,US.ROIC,Retail Opportunity Investments Corp.,1,STOCK,0,,1969-12-31,202729
6513,US.ROKU,Roku,1,STOCK,0,,2017-09-27,74848395281649
6514,US.ROLL,RBC軸承,1,STOCK,0,,1969-12-31,205881
6515,US.ROSE,KLR Energy Acquisition Corp.,1,STOCK,0,,1969-12-31,74229919979947
6516,US.ROSEU,"Rosehill Resources, Inc.",1,STOCK,0,,1969-12-31,74229919989946
6517,US.ROSEW,"Rosehill Resources, Inc.",1,STOCK,0,,1969-12-31,74229919989945
6518,US.ROSG,Rosetta Genomics Ltd.,1,STOCK,0,,1969-12-31,201536
6519,US.ROST,羅斯百貨,1,STOCK,0,,1969-12-31,202177
6520,US.ROVI,Rovi Corporation (已退市),1,STOCK,0,,1969-12-31,202728
6521,US.RP,"RealPage, Inc.",1,STOCK,0,,1969-12-31,205113
6522,US.RPD,"RAPID7, INC.",1,STOCK,0,,2015-07-16,71433896278263
6523,US.RPXC,RPX Corp.,1,STOCK,0,,1969-12-31,207229
6524,US.RRD,當納利,1,STOCK,0,,1969-12-31,201288
6525,US.RRGB,"Red Robin Gourmet Burgers, Inc.",1,STOCK,0,,1969-12-31,202964
6526,US.RSLS,"ReShape Lifesciences, Inc.",1,STOCK,0,,1969-12-31,74994424169834
6527,US.RSYS,RadiSys Corp.,1,STOCK,0,,1969-12-31,206396
6528,US.RTIX,RTI醫療設備,1,STOCK,0,,1969-12-31,203195
6529,US.RTNB,"root9B Holdings, Inc.",1,STOCK,0,,1969-12-31,73684459142627
6530,US.RTRX,"Retrophin, Inc.",1,STOCK,0,,1969-12-31,207683
6531,US.RTTR,RITTER PHARMACEUTICALS INC,1,STOCK,0,,2015-06-23,211083
6532,US.RUBY,Rubius Therapeutics,1,STOCK,0,,2018-07-18,76111115667963
6533,US.RUN,SUNRUN INC.,1,STOCK,0,,2015-08-04,211253
6534,US.RUSHA,"Rush Enterprises, Inc.",1,STOCK,0,,1969-12-31,207186
6535,US.RUSHB,"Rush Enterprises, Inc.",1,STOCK,0,,1969-12-31,201959
6536,US.RUTH,"Ruth's Hospitality Group, Inc.",1,STOCK,0,,1969-12-31,201342
6537,US.RVEN,"Reven Housing REIT, Inc.",1,STOCK,0,,1969-12-31,212223
6538,US.RVLT,"Revolution Lighting Technologies, Inc.",1,STOCK,0,,1969-12-31,207937
6539,US.RVNC,"Revance Therapeutics, Inc.",1,STOCK,0,,2015-11-01,207371
6540,US.RVSB,"Riverview Bancorp, Inc.",1,STOCK,0,,1969-12-31,201289
6541,US.RWLK,ReWalk Robotics,1,STOCK,0,,1969-12-31,210345
6542,US.RXDX,"Ignyta, Inc.",1,STOCK,0,,1969-12-31,208324
6543,US.RXII,RXi Pharmaceuticals Corp.,1,STOCK,0,,1969-12-31,206586
6544,US.RXII.W,RXi Pharmaceuticals Corp (New),1,STOCK,0,,2016-12-18,73671574240731
6545,US.RXIIW,RXi Pharmaceuticals Corp.,1,STOCK,0,,1969-12-31,73684459142628
6546,US.RYAAY,Ryanair Holdings Plc,1,STOCK,0,,1969-12-31,206684
6547,US.RYTM,Rhythm Pharmaceuticals,1,STOCK,0,,2017-10-04,74878460052738
6548,US.SABR,Sabre Corporation,1,STOCK,0,,1969-12-31,206642
6549,US.SAEX,"SAExploration Holdings, Inc.",1,STOCK,0,,1969-12-31,208261
6550,US.SAFM,"Sanderson Farms, Inc.",1,STOCK,0,,1969-12-31,202493
6551,US.SAFT,"Safety Insurance Group, Inc.",1,STOCK,0,,1969-12-31,203477
6552,US.SAGE,Sage Therapeutics,1,STOCK,0,,1969-12-31,210226
6553,US.SAIA,"Saia, Inc.",1,STOCK,0,,1969-12-31,201720
6554,US.SAL,"Salisbury Bancorp, Inc.",1,STOCK,0,,1969-12-31,208829
6555,US.SALM,"Salem Media Group, Inc.",1,STOCK,0,,1969-12-31,201142
6556,US.SAMG,"Silvercrest Asset Management Group, Inc.",1,STOCK,0,,1969-12-31,208044
6557,US.SANM,新美亞電子,1,STOCK,0,,1969-12-31,205198
6558,US.SANW,S&W Seed Co.,1,STOCK,0,,1969-12-31,208570
6559,US.SASR,"Sandy Spring Bancorp, Inc.",1,STOCK,0,,1969-12-31,205608
6560,US.SATS,回聲星通信,1,STOCK,0,,1969-12-31,205246
6561,US.SAUC,"Diversified Restaurant Holdings, Inc.",1,STOCK,0,,1969-12-31,211491
6562,US.SAVE,"Spirit Airlines, Inc.",1,STOCK,0,,1969-12-31,205110
6563,US.SBAC,SBA通信公司,1,STOCK,0,,1969-12-31,205986
6564,US.SBBP,STRONGBRIDGE BIOPHARMA PLC,1,STOCK,0,,2015-10-15,211383
6565,US.SBBX,蘇塞克斯銀行,1,STOCK,0,,1969-12-31,205681
6566,US.SBCF,Seacoast Banking Corp. of Florida,1,STOCK,0,,1969-12-31,206132
6567,US.SBCP,"Sunshine Bancorp, Inc.",1,STOCK,0,,1969-12-31,210230
6568,US.SBFG,"SB Financial Group, Inc.",1,STOCK,0,,1969-12-31,208926
6569,US.SBFGP,"SB Financial Group, Inc.",1,STOCK,0,,1969-12-31,210727
6570,US.SBGI,"Sinclair Broadcast Group, Inc.",1,STOCK,0,,1969-12-31,202914
6571,US.SBLK,Star Bulk Carriers Corp.,1,STOCK,0,,1969-12-31,201555
6572,US.SBLKZ,Star Bulk Carriers Corp.,1,STOCK,0,,1969-12-31,75084618483149
6573,US.SBNY,"Signature Bank (New York, New York)",1,STOCK,0,,1969-12-31,203503
